title,imdbid,genres
Treasure Planet,133240,Science Fiction
Real Women Have Curves,296166,Comedy
Real Women Have Curves,296166,Drama
The Good Girl,279113,Drama
The Good Girl,279113,Comedy
The Good Girl,279113,Romance
Two Weeks Notice,313737,Comedy
Two Weeks Notice,313737,Romance
Far from Heaven,297884,Drama
Far from Heaven,297884,Romance
Harry Potter and the Chamber of Secrets,295297,Adventure
Harry Potter and the Chamber of Secrets,295297,Fantasy
The Magdalene Sisters,318411,Drama
The Magdalene Sisters,318411,History
The Twilight Samurai,351817,Drama
The Twilight Samurai,351817,Romance
The Twilight Samurai,351817,History
Marion Bridge,329355,Drama
Cabin Fever,303816,Horror
Panic Room,258000,Crime
Panic Room,258000,Drama
Panic Room,258000,Thriller
Wilbur Wants to Kill Himself,329767,Comedy
Wilbur Wants to Kill Himself,329767,Drama
Wilbur Wants to Kill Himself,329767,Romance
Home Room,264689,Drama
Spun,283003,Comedy
Spun,283003,Crime
Spun,283003,Drama
Amandla! A Revolution in Four-Part Harmony,303297,Documentary
The Banger Sisters,280460,Comedy
The Banger Sisters,280460,Drama
All or Nothing,286261,Comedy
All or Nothing,286261,Drama
WiseGirls,284655,Action
WiseGirls,284655,Comedy
WiseGirls,284655,Drama
WiseGirls,284655,Thriller
Scooby-Doo,267913,Mystery
Scooby-Doo,267913,Adventure
Scooby-Doo,267913,Comedy
Waking Up in Reno,219400,Comedy
Waking Up in Reno,219400,Romance
Sympathy for Mr. Vengeance,310775,Action
Sympathy for Mr. Vengeance,310775,Drama
Sympathy for Mr. Vengeance,310775,Thriller
Carrie,319970,Drama
Carrie,319970,Horror
Carrie,319970,TV Movie
The Sweetest Thing,253867,Romance
The Sweetest Thing,253867,Comedy
Funny Ha Ha,327753,Drama
Funny Ha Ha,327753,Comedy
Maid in Manhattan,252076,Comedy
Maid in Manhattan,252076,Drama
Maid in Manhattan,252076,Romance
Cube 2: Hypercube,285492,Thriller
Cube 2: Hypercube,285492,Science Fiction
Cube 2: Hypercube,285492,Mystery
Queen of the Damned,238546,Drama
Queen of the Damned,238546,Fantasy
Queen of the Damned,238546,Horror
Lilya 4-ever,300140,Crime
Lilya 4-ever,300140,Drama
Crossroads,275022,Comedy
Crossroads,275022,Drama
Crossroads,275022,Romance
Dark Water,308379,Horror
Dark Water,308379,Mystery
We Were Soldiers,277434,Action
We Were Soldiers,277434,History
We Were Soldiers,277434,War
Demonlover,284034,Drama
Demonlover,284034,Mystery
Demonlover,284034,Thriller
The Hot Chick,302640,Comedy
The Hot Chick,302640,Fantasy
A Walk to Remember,281358,Drama
A Walk to Remember,281358,Romance
Undercover Brother,279493,Action
Undercover Brother,279493,Comedy
They,283632,Horror
They,283632,Thriller
Teknolust,270688,Comedy
Teknolust,270688,Romance
Teknolust,270688,Science Fiction
Moonlight Mile,179098,Romance
Moonlight Mile,179098,Drama
Ju-on: The Grudge,364385,Horror
Dirty Pretty Things,301199,Crime
Dirty Pretty Things,301199,Drama
Dirty Pretty Things,301199,Thriller
Devdas,238936,Drama
Devdas,238936,Romance
Life or Something Like It,282687,Comedy
Life or Something Like It,282687,Drama
Life or Something Like It,282687,Romance
The Wild Thornberrys Movie,282120,Animation
The Wild Thornberrys Movie,282120,Adventure
The Wild Thornberrys Movie,282120,Family
Asterix & Obelix: Mission Cleopatra,250223,Family
Asterix & Obelix: Mission Cleopatra,250223,Fantasy
Asterix & Obelix: Mission Cleopatra,250223,Comedy
Asterix & Obelix: Mission Cleopatra,250223,Adventure
Cadet Kelly,294425,Family
Cadet Kelly,294425,TV Movie
Cadet Kelly,294425,Comedy
Big Girls Don't Cry,291213,Drama
Summer Things,290916,Comedy
Summer Things,290916,Drama
Summer Things,290916,Romance
Unfaithful,250797,Thriller
Unfaithful,250797,Drama
Sweet Home Alabama,256415,Comedy
Sweet Home Alabama,256415,Romance
He Loves Me… He Loves Me Not,291579,Drama
He Loves Me… He Loves Me Not,291579,Romance
He Loves Me… He Loves Me Not,291579,Thriller
My Mother Likes Women,306432,Drama
My Mother Likes Women,306432,Comedy
Talk to Her,287467,Drama
Talk to Her,287467,Romance
Femme Fatale,280665,Thriller
Femme Fatale,280665,Crime
Femme Fatale,280665,Romance
Morvern Callar,300214,Drama
Cheats,250292,Comedy
Cheats,250292,Family
Slap Her... She's French,187512,Comedy
Ghost Ship,288477,Horror
Ghost Ship,288477,Mystery
Ghost Ship,288477,Thriller
A Ring of Endless Light,282123,TV Movie
A Ring of Endless Light,282123,Romance
A Ring of Endless Light,282123,Drama
A Ring of Endless Light,282123,Family
Get a Clue,282521,Family
Get a Clue,282521,Comedy
Get a Clue,282521,Mystery
Get a Clue,282521,TV Movie
Tru Confessions,296251,TV Movie
Tru Confessions,296251,Family
Tru Confessions,296251,Drama
Dummy,246592,Comedy
Dummy,246592,Drama
Dummy,246592,Romance
Big Fat Liar,265298,Family
Big Fat Liar,265298,Comedy
Big Fat Liar,265298,Adventure
Hysterical Blindness,290664,Drama
Hysterical Blindness,290664,Romance
Hysterical Blindness,290664,TV Movie
S.W.A.T.,257076,Action
S.W.A.T.,257076,Thriller
S.W.A.T.,257076,Crime
Underworld,320691,Fantasy
Underworld,320691,Action
Underworld,320691,Thriller
The Matrix Revolutions,242653,Adventure
The Matrix Revolutions,242653,Action
The Matrix Revolutions,242653,Thriller
The Matrix Revolutions,242653,Science Fiction
Lara Croft: Tomb Raider - The Cradle of Life,325703,Action
Lara Croft: Tomb Raider - The Cradle of Life,325703,Adventure
Lara Croft: Tomb Raider - The Cradle of Life,325703,Fantasy
Lara Croft: Tomb Raider - The Cradle of Life,325703,Thriller
Kill Bill: Vol. 1,266697,Action
Kill Bill: Vol. 1,266697,Crime
Pirates of the Caribbean: The Curse of the Black Pearl,325980,Adventure
Pirates of the Caribbean: The Curse of the Black Pearl,325980,Fantasy
Pirates of the Caribbean: The Curse of the Black Pearl,325980,Action
Uptown Girls,263757,Family
Uptown Girls,263757,Comedy
Uptown Girls,263757,Drama
Love Actually,314331,Comedy
Love Actually,314331,Romance
Love Actually,314331,Drama
The Room,368226,Drama
The Room,368226,Romance
Under the Tuscan Sun,328589,Romance
Under the Tuscan Sun,328589,Comedy
The Triplets of Belleville,286244,Animation
The Triplets of Belleville,286244,Drama
The Triplets of Belleville,286244,Comedy
Swimming Pool,324133,Crime
Swimming Pool,324133,Thriller
Lost in Translation,335266,Comedy
Lost in Translation,335266,Drama
Lost in Translation,335266,Romance
How to Lose a Guy in 10 Days,251127,Comedy
How to Lose a Guy in 10 Days,251127,Romance
Girls Will Be Girls,339071,Comedy
View from the Top,264150,Comedy
View from the Top,264150,Romance
Freaky Friday,322330,Comedy
Freaky Friday,322330,Family
Freaky Friday,322330,Romance
Freaky Friday,322330,Fantasy
I Capture the Castle,300015,Drama
I Capture the Castle,300015,Romance
Cold Mountain,159365,Adventure
Cold Mountain,159365,Drama
Cold Mountain,159365,History
Cold Mountain,159365,Romance
Mona Lisa Smile,304415,Drama
Mona Lisa Smile,304415,Romance
Down with Love,309530,Comedy
Down with Love,309530,Romance
The Missing,338188,Thriller
The Missing,338188,Western
The Missing,338188,Adventure
The Best of Youth,346336,Drama
The Best of Youth,346336,History
The Best of Youth,346336,Romance
"Legally Blonde 2: Red, White & Blonde",333780,Comedy
Spy Kids 3-D: Game Over,338459,Action
Spy Kids 3-D: Game Over,338459,Adventure
Spy Kids 3-D: Game Over,338459,Comedy
Spy Kids 3-D: Game Over,338459,Family
Spy Kids 3-D: Game Over,338459,Science Fiction
Le Divorce,306734,Drama
Le Divorce,306734,Romance
Good Bye Lenin!,301357,Comedy
Good Bye Lenin!,301357,Drama
In the Cut,199626,Drama
In the Cut,199626,Mystery
In the Cut,199626,Thriller
A Tale of Two Sisters,365376,Drama
A Tale of Two Sisters,365376,Horror
A Tale of Two Sisters,365376,Mystery
Thirteen,328538,Drama
Undead,339840,Horror
Undead,339840,Action
Undead,339840,Comedy
Undead,339840,Science Fiction
The Barbarian Invasions,338135,Comedy
The Barbarian Invasions,338135,Drama
Something's Gotta Give,337741,Drama
Something's Gotta Give,337741,Comedy
Something's Gotta Give,337741,Romance
Prey for Rock & Roll,307351,Drama
Prey for Rock & Roll,307351,Music
Dogville,276919,Crime
Dogville,276919,Drama
Dogville,276919,Thriller
House of Sand and Fog,315983,Drama
2LDK,362387,Comedy
2LDK,362387,Drama
2LDK,362387,Horror
2LDK,362387,Thriller
Final Destination 2,309593,Horror
Final Destination 2,309593,Mystery
Casa de los Babys,303830,Drama
Girl with a Pearl Earring,335119,Drama
Girl with a Pearl Earring,335119,Romance
Peter Pan,316396,Adventure
Peter Pan,316396,Fantasy
Peter Pan,316396,Family
Scary Godmother: Halloween Spooktakular,330859,Animation
Scary Godmother: Halloween Spooktakular,330859,Family
Scary Godmother: Halloween Spooktakular,330859,Comedy
Charlie's Angels: Full Throttle,305357,Action
Charlie's Angels: Full Throttle,305357,Adventure
Charlie's Angels: Full Throttle,305357,Comedy
School of Rock,332379,Comedy
School of Rock,332379,Music
School of Rock,332379,Family
Jeepers Creepers 2,301470,Horror
Terminator 3: Rise of the Machines,181852,Action
Terminator 3: Rise of the Machines,181852,Thriller
Terminator 3: Rise of the Machines,181852,Science Fiction
Wrong Turn,295700,Horror
Wrong Turn,295700,Thriller
Daddy Day Care,317303,Comedy
Daddy Day Care,317303,Family
Mystic River,327056,Thriller
Mystic River,327056,Crime
Mystic River,327056,Drama
Mystic River,327056,Mystery
After You,344604,Comedy
After You,344604,Romance
Bon Voyage,310778,Drama
Bon Voyage,310778,Comedy
Coffee and Cigarettes,379217,Comedy
Coffee and Cigarettes,379217,Drama
The Mother,323298,Drama
The Mother,323298,Romance
Camp,342167,Comedy
Camp,342167,Music
Camp,342167,Drama
The Forest for the Trees,386862,Comedy
The Forest for the Trees,386862,Drama
21 Grams,315733,Drama
21 Grams,315733,Crime
21 Grams,315733,Thriller
Elephant,363589,Crime
Elephant,363589,Drama
"Turn Left, Turn Right",367174,Romance
"Turn Left, Turn Right",367174,Drama
Gothika,348836,Horror
Gothika,348836,Thriller
High Roller: The Stu Ungar Story,338467,Drama
High Roller: The Stu Ungar Story,338467,Action
Fear and Trembling,318725,Comedy
Fear and Trembling,318725,Drama
My Boss's Daughter,270980,Comedy
My Boss's Daughter,270980,Romance
Basic,264395,Action
Basic,264395,Drama
Basic,264395,Mystery
Basic,264395,Thriller
Basic,264395,Crime
Intolerable Cruelty,138524,Crime
Intolerable Cruelty,138524,Comedy
Intolerable Cruelty,138524,Romance
High Tension,338095,Horror
High Tension,338095,Thriller
High Tension,338095,Mystery
An Unexpected Love,329679,Drama
An Unexpected Love,329679,TV Movie
The Lizzie McGuire Movie,306841,Family
The Lizzie McGuire Movie,306841,Comedy
The Station Agent,340377,Drama
The Station Agent,340377,Comedy
Rugrats Go Wild,337711,Animation
Rugrats Go Wild,337711,Family
Rugrats Go Wild,337711,Adventure
Rugrats Go Wild,337711,Comedy
Ju-on: The Grudge 2,367913,Horror
Ju-on: The Grudge 2,367913,Thriller
Robot Stories,301777,Drama
Robot Stories,301777,Science Fiction
Robot Stories,301777,Romance
The Cheetah Girls 2,800318,Family
The Cheetah Girls 2,800318,Comedy
The Cheetah Girls 2,800318,Drama
The Cheetah Girls 2,800318,Music
The Cheetah Girls 2,800318,TV Movie
Soldier's Girl,324013,TV Movie
Soldier's Girl,324013,Drama
Soldier's Girl,324013,Romance
Soldier's Girl,324013,Crime
Memories of Murder,353969,Crime
Memories of Murder,353969,Drama
Memories of Murder,353969,Thriller
House of 1000 Corpses,251736,Horror
My Life Without Me,314412,Drama
My Life Without Me,314412,Romance
I'm Not Scared,326977,Mystery
I'm Not Scared,326977,Drama
I'm Not Scared,326977,Thriller
I'm Not Scared,326977,Crime
Freddy vs. Jason,329101,Horror
Off the Map,332285,Drama
Nathalie...,348853,Drama
April's Shower,325007,Comedy
April's Shower,325007,Romance
Right on Track,323810,Drama
Right on Track,323810,Family
Right on Track,323810,TV Movie
Barbie of Swan Lake,383206,Animation
Barbie of Swan Lake,383206,Family
Sylvia,325055,Drama
Sylvia,325055,Romance
Tears of the Sun,314353,War
Tears of the Sun,314353,Action
Tears of the Sun,314353,Drama
The Brown Bunny,330099,Drama
Pokémon: Jirachi - Wish Maker,420076,Family
Pokémon: Jirachi - Wish Maker,420076,Action
Pokémon: Jirachi - Wish Maker,420076,Animation
Pokémon: Jirachi - Wish Maker,420076,Adventure
Pokémon: Jirachi - Wish Maker,420076,Fantasy
Pokémon: Jirachi - Wish Maker,420076,Science Fiction
The Cat in the Hat,312528,Comedy
The Cat in the Hat,312528,Adventure
The Cat in the Hat,312528,Family
The Cat in the Hat,312528,Fantasy
The Incredibles,317705,Action
The Incredibles,317705,Adventure
The Incredibles,317705,Animation
The Incredibles,317705,Family
Kill Bill: Vol. 2,378194,Action
Kill Bill: Vol. 2,378194,Crime
Kill Bill: Vol. 2,378194,Thriller
D.E.B.S.,367631,Action
D.E.B.S.,367631,Comedy
D.E.B.S.,367631,Romance
Iron Jawed Angels,338139,Drama
Iron Jawed Angels,338139,TV Movie
Saved!,332375,Comedy
Sky Captain and the World of Tomorrow,346156,Mystery
Sky Captain and the World of Tomorrow,346156,Action
Sky Captain and the World of Tomorrow,346156,Thriller
Sky Captain and the World of Tomorrow,346156,Science Fiction
Sky Captain and the World of Tomorrow,346156,Adventure
Spanglish,371246,Comedy
A Dirty Shame,365125,Comedy
Mulan II,279967,Animation
Mulan II,279967,Comedy
Mulan II,279967,Family
Mulan II,279967,Action
Bring It On Again,334965,Comedy
The Notebook,332280,Romance
The Notebook,332280,Drama
Kamikaze Girls,416220,Comedy
Ella Enchanted,327679,Family
Ella Enchanted,327679,Fantasy
Ella Enchanted,327679,Comedy
I ♥ Huckabees,356721,Comedy
I ♥ Huckabees,356721,Romance
Mrs. Ashboro's Cat,371835,Thriller
Mrs. Ashboro's Cat,371835,Family
Mrs. Ashboro's Cat,371835,TV Movie
Mrs. Ashboro's Cat,371835,Drama
Born Into Brothels: Calcutta's Red Light Kids,388789,Documentary
Cube Zero,377713,Mystery
Cube Zero,377713,Science Fiction
Cube Zero,377713,Thriller
Van Helsing,338526,Horror
Van Helsing,338526,Adventure
Van Helsing,338526,Action
Ladies in Lavender,377084,Drama
Ladies in Lavender,377084,Romance
Shaun of the Dead,365748,Horror
Shaun of the Dead,365748,Comedy
The Princess Diaries 2: Royal Engagement,368933,Comedy
The Princess Diaries 2: Royal Engagement,368933,Drama
The Princess Diaries 2: Royal Engagement,368933,Family
The Princess Diaries 2: Royal Engagement,368933,Romance
Catwoman,327554,Action
Catwoman,327554,Fantasy
Catwoman,327554,Mystery
Catwoman,327554,Crime
Double Dare,365135,Documentary
Speak,378793,Drama
The Stepford Wives,327162,Comedy
The Stepford Wives,327162,Science Fiction
The Stepford Wives,327162,Horror
The Stepford Wives,327162,Thriller
Million Dollar Baby,405159,Drama
Innocence,375233,Drama
Innocence,375233,Mystery
A Very Long Engagement,344510,Drama
A Very Long Engagement,344510,Romance
A Very Long Engagement,344510,War
A Cinderella Story,356470,Comedy
A Cinderella Story,356470,Family
A Cinderella Story,356470,Romance
Downfall,363163,Drama
Downfall,363163,History
Downfall,363163,War
Appleseed,401233,Animation
Appleseed,401233,Action
Appleseed,401233,Science Fiction
Or (My Treasure),388311,Drama
Finding Neverland,308644,Drama
Closer,376541,Drama
My Summer of Love,382189,Drama
My Summer of Love,382189,Romance
Lemony Snicket's A Series of Unfortunate Events,339291,Adventure
Lemony Snicket's A Series of Unfortunate Events,339291,Comedy
Lemony Snicket's A Series of Unfortunate Events,339291,Family
Immortal,314063,Drama
Immortal,314063,Action
Immortal,314063,Science Fiction
AVP: Alien vs. Predator,370263,Adventure
AVP: Alien vs. Predator,370263,Science Fiction
AVP: Alien vs. Predator,370263,Action
AVP: Alien vs. Predator,370263,Horror
Sideways,375063,Comedy
Sideways,375063,Drama
Sideways,375063,Romance
Garden State,333766,Comedy
Garden State,333766,Drama
Garden State,333766,Romance
Harry Potter and the Prisoner of Azkaban,304141,Adventure
Harry Potter and the Prisoner of Azkaban,304141,Fantasy
A Good Woman,379306,Comedy
A Good Woman,379306,Romance
Hana & Alice,407851,Drama
Hana & Alice,407851,Comedy
Hana & Alice,407851,Romance
A Home at the End of the World,359423,Romance
A Home at the End of the World,359423,Drama
Saving Face,384504,Comedy
Saving Face,384504,Romance
Vera Drake,383694,Drama
Three… Extremes,420251,Horror
Head-On,347048,Drama
Head-On,347048,Romance
Cellular,337921,Action
Cellular,337921,Thriller
Pusher II,396184,Crime
Pusher II,396184,Drama
Pusher II,396184,Thriller
Ray,350258,Drama
Ray,350258,Music
Dawn of the Dead,363547,Action
Dawn of the Dead,363547,Horror
New York Minute,363282,Comedy
2046,212712,Fantasy
2046,212712,Drama
2046,212712,Science Fiction
2046,212712,Romance
Maria Full of Grace,390221,Drama
Maria Full of Grace,390221,Thriller
Maria Full of Grace,390221,Crime
A Love Song for Bobby Long,369672,Drama
Scooby-Doo 2: Monsters Unleashed,331632,Mystery
Scooby-Doo 2: Monsters Unleashed,331632,Fantasy
Scooby-Doo 2: Monsters Unleashed,331632,Adventure
Scooby-Doo 2: Monsters Unleashed,331632,Comedy
Raising Helen,350028,Drama
Raising Helen,350028,Comedy
Raising Helen,350028,Romance
Crash,375679,Drama
The Grudge,391198,Horror
The Grudge,391198,Mystery
The Grudge,391198,Thriller
13 Going on 30,337563,Comedy
13 Going on 30,337563,Fantasy
13 Going on 30,337563,Romance
They Came Back,378661,Drama
They Came Back,378661,Fantasy
Tales from the Crapper,338479,Science Fiction
Tales from the Crapper,338479,Horror
Tales from the Crapper,338479,Comedy
Connie and Carla,345074,Music
Connie and Carla,345074,Comedy
Connie and Carla,345074,Crime
Ginger Snaps 2: Unleashed,353489,Drama
Ginger Snaps 2: Unleashed,353489,Horror
White Chicks,381707,Comedy
White Chicks,381707,Crime
Crimes of Fashion,414923,Action
Crimes of Fashion,414923,Comedy
Crimes of Fashion,414923,Thriller
Home on the Range,299172,Animation
Home on the Range,299172,Family
Taxi,316732,Action
Taxi,316732,Comedy
Taxi,316732,Thriller
Taxi,316732,Crime
Eulogy,349416,Comedy
Eulogy,349416,Drama
Raise Your Voice,361696,Music
Raise Your Voice,361696,Drama
Raise Your Voice,361696,Romance
Caribe,439491,Drama
Bride & Prejudice,361411,Drama
Bride & Prejudice,361411,Comedy
Bride & Prejudice,361411,Romance
House of Voices,367000,Horror
House of Voices,367000,Mystery
Creep,381966,Horror
Creep,381966,Thriller
Creep,381966,Mystery
The Holy Girl,300270,Drama
The Village,368447,Drama
The Village,368447,Mystery
The Village,368447,Thriller
